Project;Date;Source;Target
bootstrap;03.01.2021;Patrick H. Lauke;bootstrap/scss/_carousel.scss
bootstrap;03.01.2021;Patrick H. Lauke;bootstrap/site/content/docs/5.0/components/carousel.md
bootstrap;03.01.2021;Patrick H. Lauke;bootstrap/site/content/docs/5.0/examples/carousel-rtl/index.html
bootstrap;03.01.2021;Patrick H. Lauke;bootstrap/site/content/docs/5.0/examples/carousel/index.html
bootstrap;03.01.2021;Patrick H. Lauke;bootstrap/site/content/docs/5.0/examples/cheatsheet-rtl/index.html
bootstrap;28.01.2021;XhmikosR;bootstrap/.github/workflows/js.yml
bootstrap;28.01.2021;XhmikosR;bootstrap/build/change-version.js
bootstrap;18.12.2020;Rohit Sharma;bootstrap/site/content/docs/5.0/components/dropdowns.md
bootstrap;18.12.2020;Rohit Sharma;bootstrap/site/content/docs/5.0/components/popovers.md
bootstrap;18.12.2020;Rohit Sharma;bootstrap/site/content/docs/5.0/components/tooltips.md
bootstrap;18.12.2020;Rohit Sharma;bootstrap/site/content/docs/5.0/migration.md
bootstrap;16.12.2020;Rohit Sharma;bootstrap/js/src/tooltip.js
bootstrap;16.12.2020;Rohit Sharma;bootstrap/js/tests/unit/tooltip.spec.js
bootstrap;12.12.2020;joke2k;bootstrap/js/src/dropdown.js
bootstrap;12.12.2020;joke2k;bootstrap/js/tests/unit/dropdown.spec.js
bootstrap;12.12.2020;joke2k;bootstrap/site/content/docs/5.0/components/dropdowns.md
bootstrap;28.01.2021;Mark Otto;bootstrap/site/content/docs/5.0/forms/input-group.md
bootstrap;28.01.2021;XhmikosR;bootstrap/.eslintrc.json
bootstrap;28.01.2021;XhmikosR;bootstrap/js/tests/unit/.eslintrc.json
bootstrap;28.01.2021;Tobias Bengfort;bootstrap/site/content/docs/5.0/migration.md
bootstrap;27.01.2021;Mark Otto;bootstrap/scss/_navbar.scss
bootstrap;27.01.2021;GeoSot;bootstrap/js/src/tooltip.js
bootstrap;27.01.2021;Patrick H. Lauke;bootstrap/js/tests/unit/carousel.spec.js
bootstrap;27.01.2021;Patrick H. Lauke;bootstrap/js/tests/visual/carousel.html
bootstrap;27.01.2021;Patrick H. Lauke;bootstrap/scss/_carousel.scss
bootstrap;27.01.2021;Patrick H. Lauke;bootstrap/site/content/docs/5.0/components/carousel.md
bootstrap;27.01.2021;Patrick H. Lauke;bootstrap/site/content/docs/5.0/examples/carousel-rtl/index.html
bootstrap;27.01.2021;Patrick H. Lauke;bootstrap/site/content/docs/5.0/examples/carousel/index.html
bootstrap;26.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;26.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;26.01.2021;dependabot[bot];bootstrap/.eslintrc.json
bootstrap;26.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;26.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;26.01.2021;dependabot[bot];bootstrap/site/.eslintrc.json
bootstrap;26.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;26.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;26.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;26.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;20.01.2021;XhmikosR;bootstrap/package-lock.json
bootstrap;20.01.2021;XhmikosR;bootstrap/package.json
bootstrap;25.01.2021;Mark Otto;bootstrap/site/layouts/partials/home/masthead.html
bootstrap;16.01.2021;Vino Rodrigues;bootstrap/site/content/docs/5.0/examples/cheatsheet-rtl/index.html
bootstrap;16.01.2021;Vino Rodrigues;bootstrap/site/content/docs/5.0/examples/cheatsheet/index.html
bootstrap;16.01.2021;Vino Rodrigues;bootstrap/site/content/docs/5.0/examples/offcanvas/index.html
bootstrap;16.01.2021;Vino Rodrigues;bootstrap/site/content/docs/5.0/examples/pricing/index.html
bootstrap;16.01.2021;Vino Rodrigues;bootstrap/site/content/docs/5.0/examples/product/index.html
bootstrap;16.01.2021;Vino Rodrigues;bootstrap/site/content/docs/5.0/utilities/colors.md
bootstrap;16.01.2021;Vino Rodrigues;bootstrap/site/content/docs/5.0/utilities/shadows.md
bootstrap;20.01.2021;Kyle Tsang;bootstrap/site/content/docs/5.0/components/navbar.md
bootstrap;20.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;20.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;20.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;20.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;20.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;20.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;19.01.2021;XhmikosR;bootstrap/site/data/docs-versions.yml
bootstrap;19.01.2021;XhmikosR;bootstrap/site/layouts/partials/docs-versions.html
bootstrap;19.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;19.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;19.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;19.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;19.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;19.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;18.01.2021;Mark Otto;bootstrap/scss/_navbar.scss
bootstrap;18.01.2021;Mark Otto;bootstrap/site/content/docs/5.0/components/navbar.md
bootstrap;18.01.2021;Mark Otto;bootstrap/site/assets/js/application.js
bootstrap;18.01.2021;Mark Otto;bootstrap/site/content/docs/5.0/components/toasts.md
bootstrap;14.01.2021;Mark Otto;bootstrap/scss/_popover.scss
bootstrap;13.01.2021;Mark Otto;bootstrap/scss/_variables.scss
bootstrap;13.01.2021;Mark Otto;bootstrap/scss/forms/_form-check.scss
bootstrap;13.01.2021;Mark Otto;bootstrap/scss/_variables.scss
bootstrap;14.01.2021;Mark Otto;bootstrap/site/content/docs/5.0/customize/sass.md
bootstrap;14.01.2021;Mark Otto;bootstrap/site/content/docs/5.0/getting-started/build-tools.md
bootstrap;14.01.2021;Mark Otto;bootstrap/site/content/docs/5.0/getting-started/download.md
bootstrap;14.01.2021;Mark Otto;bootstrap/site/layouts/partials/callout-info-npm-starter.md
bootstrap;15.01.2021;Siju Samson;bootstrap/site/content/docs/5.0/components/toasts.md
bootstrap;14.01.2021;GeoSot;bootstrap/js/src/modal.js
bootstrap;14.01.2021;XhmikosR;bootstrap/build/zip-examples.js
bootstrap;14.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;14.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;14.01.2021;XhmikosR;bootstrap/.github/workflows/browserstack.yml
bootstrap;14.01.2021;XhmikosR;bootstrap/.github/workflows/bundlewatch.yml
bootstrap;14.01.2021;XhmikosR;bootstrap/.github/workflows/css.yml
bootstrap;14.01.2021;XhmikosR;bootstrap/.github/workflows/docs.yml
bootstrap;14.01.2021;XhmikosR;bootstrap/.github/workflows/lint.yml
bootstrap;14.01.2021;XhmikosR;bootstrap/.github/workflows/node-sass.yml
bootstrap;13.01.2021;Patrick H. Lauke;bootstrap/site/content/docs/5.0/examples/carousel-rtl/index.html
bootstrap;13.01.2021;Patrick H. Lauke;bootstrap/site/content/docs/5.0/examples/carousel/index.html
bootstrap;13.01.2021;voltaek;bootstrap/site/content/docs/5.0/customize/sass.md
bootstrap;13.01.2021;voltaek;bootstrap/site/content/docs/5.0/getting-started/build-tools.md
bootstrap;13.01.2021;voltaek;bootstrap/site/content/docs/5.0/getting-started/download.md
bootstrap;14.01.2021;XhmikosR;bootstrap/build/build-plugins.js
bootstrap;14.01.2021;dependabot[bot];bootstrap/.eslintrc.json
bootstrap;14.01.2021;dependabot[bot];bootstrap/js/src/dom/event-handler.js
bootstrap;14.01.2021;dependabot[bot];bootstrap/js/src/util/sanitizer.js
bootstrap;14.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;14.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;13.01.2021;Mark Otto;bootstrap/site/content/docs/5.0/customize/overview.md
bootstrap;13.01.2021;XhmikosR;bootstrap/site/assets/scss/_subnav.scss
bootstrap;13.01.2021;XhmikosR;bootstrap/site/assets/scss/_variables.scss
bootstrap;14.01.2021;Rohit Sharma;bootstrap/js/src/dropdown.js
bootstrap;14.01.2021;Rohit Sharma;bootstrap/js/src/util/index.js
bootstrap;14.01.2021;Rohit Sharma;bootstrap/js/tests/unit/carousel.spec.js
bootstrap;14.01.2021;Rohit Sharma;bootstrap/js/tests/unit/collapse.spec.js
bootstrap;14.01.2021;Rohit Sharma;bootstrap/js/tests/unit/dropdown.spec.js
bootstrap;14.01.2021;Rohit Sharma;bootstrap/js/tests/unit/modal.spec.js
bootstrap;14.01.2021;Rohit Sharma;bootstrap/js/tests/unit/popover.spec.js
bootstrap;14.01.2021;Rohit Sharma;bootstrap/js/tests/unit/scrollspy.spec.js
bootstrap;14.01.2021;Rohit Sharma;bootstrap/js/tests/unit/tab.spec.js
bootstrap;14.01.2021;Rohit Sharma;bootstrap/js/tests/unit/toast.spec.js
bootstrap;14.01.2021;Rohit Sharma;bootstrap/js/tests/unit/tooltip.spec.js
bootstrap;14.01.2021;Rohit Sharma;bootstrap/js/tests/unit/util/index.spec.js
bootstrap;14.01.2021;Rohit Sharma;bootstrap/js/src/modal.js
bootstrap;14.01.2021;Rohit Sharma;bootstrap/js/tests/unit/modal.spec.js
bootstrap;13.01.2021;Mark Otto;bootstrap/site/content/docs/5.0/extend/approach.md
bootstrap;13.01.2021;Gaël Poupard;bootstrap/site/content/docs/5.0/getting-started/rtl.md
bootstrap;13.01.2021;Gaël Poupard;bootstrap/site/content/docs/5.0/migration.md
bootstrap;13.01.2021;Gaël Poupard;bootstrap/site/content/docs/5.0/utilities/api.md
bootstrap;13.01.2021;Onycss;bootstrap/scss/_toasts.scss
bootstrap;13.01.2021;XhmikosR;bootstrap/build/zip-examples.js
bootstrap;13.01.2021;ghost_32;bootstrap/site/content/docs/5.0/migration.md
bootstrap;13.01.2021;XhmikosR;bootstrap/js/tests/karma.conf.js
bootstrap;13.01.2021;XhmikosR;bootstrap/package.json
bootstrap;13.01.2021;Mark Otto;bootstrap/site/content/docs/5.0/forms/floating-labels.md
bootstrap;13.01.2021;Marcin Kasperski;bootstrap/site/content/docs/5.0/components/toasts.md
bootstrap;13.01.2021;XhmikosR;bootstrap/.gitignore
bootstrap;13.01.2021;XhmikosR;bootstrap/.stylelintrc
bootstrap;12.01.2021;Mark Otto;bootstrap/site/content/docs/5.0/helpers/stretched-link.md
bootstrap;12.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;12.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;11.01.2021;XhmikosR;bootstrap/.github/workflows/browserstack.yml
bootstrap;11.01.2021;XhmikosR;bootstrap/.github/workflows/bundlewatch.yml
bootstrap;11.01.2021;XhmikosR;bootstrap/.github/workflows/css.yml
bootstrap;11.01.2021;XhmikosR;bootstrap/.github/workflows/docs.yml
bootstrap;11.01.2021;XhmikosR;bootstrap/.github/workflows/js.yml
bootstrap;11.01.2021;XhmikosR;bootstrap/.github/workflows/lint.yml
bootstrap;11.01.2021;XhmikosR;bootstrap/.github/workflows/node-sass.yml
bootstrap;11.01.2021;Patrick H. Lauke;bootstrap/scss/_variables.scss
bootstrap;10.01.2021;Patrick H. Lauke;bootstrap/scss/_close.scss
bootstrap;10.01.2021;Patrick H. Lauke;bootstrap/scss/forms/_form-range.scss
bootstrap;10.01.2021;Patrick H. Lauke;bootstrap/scss/_reboot.scss
bootstrap;10.01.2021;XhmikosR;bootstrap/build/zip-examples.js
bootstrap;10.01.2021;XhmikosR;bootstrap/package.json
bootstrap;09.01.2021;Brian Thompson;bootstrap/site/content/docs/5.0/layout/breakpoints.md
bootstrap;09.01.2021;XhmikosR;bootstrap/package-lock.json
bootstrap;09.01.2021;XhmikosR;bootstrap/package.json
bootstrap;08.01.2021;Théophile Helleboid - chtitux;bootstrap/js/tests/unit/scrollspy.spec.js
bootstrap;08.01.2021;Théophile Helleboid - chtitux;bootstrap/js/tests/visual/dropdown.html
bootstrap;08.01.2021;Théophile Helleboid - chtitux;bootstrap/js/tests/visual/modal.html
bootstrap;08.01.2021;Théophile Helleboid - chtitux;bootstrap/site/content/docs/5.0/examples/navbar-bottom/index.html
bootstrap;08.01.2021;Théophile Helleboid - chtitux;bootstrap/site/content/docs/5.0/examples/navbar-fixed/index.html
bootstrap;08.01.2021;Théophile Helleboid - chtitux;bootstrap/site/content/docs/5.0/examples/navbar-static/index.html
bootstrap;08.01.2021;Théophile Helleboid - chtitux;bootstrap/site/content/docs/5.0/examples/navbars/index.html
bootstrap;08.01.2021;Théophile Helleboid - chtitux;bootstrap/site/content/docs/5.0/examples/offcanvas/index.html
bootstrap;08.01.2021;Théophile Helleboid - chtitux;bootstrap/site/content/docs/5.0/examples/starter-template/index.html
bootstrap;08.01.2021;Théophile Helleboid - chtitux;bootstrap/site/content/docs/5.0/examples/sticky-footer-navbar/index.html
bootstrap;14.12.2020;Gaël Poupard;bootstrap/site/layouts/partials/docs-sidebar.html
bootstrap;04.12.2020;XhmikosR;bootstrap/site/data/sidebar.yml
bootstrap;04.12.2020;XhmikosR;bootstrap/site/layouts/partials/docs-sidebar.html
bootstrap;07.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;07.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;07.01.2021;XhmikosR;bootstrap/LICENSE
bootstrap;07.01.2021;XhmikosR;bootstrap/README.md
bootstrap;07.01.2021;XhmikosR;bootstrap/build/build-plugins.js
bootstrap;07.01.2021;XhmikosR;bootstrap/build/change-version.js
bootstrap;07.01.2021;XhmikosR;bootstrap/build/generate-sri.js
bootstrap;07.01.2021;XhmikosR;bootstrap/build/vnu-jar.js
bootstrap;07.01.2021;XhmikosR;bootstrap/build/zip-examples.js
bootstrap;07.01.2021;XhmikosR;bootstrap/nuget/bootstrap.nuspec
bootstrap;07.01.2021;XhmikosR;bootstrap/nuget/bootstrap.sass.nuspec
bootstrap;07.01.2021;XhmikosR;bootstrap/scss/bootstrap-grid.scss
bootstrap;07.01.2021;XhmikosR;bootstrap/scss/bootstrap-reboot.scss
bootstrap;07.01.2021;XhmikosR;bootstrap/scss/bootstrap-utilities.scss
bootstrap;07.01.2021;XhmikosR;bootstrap/scss/bootstrap.scss
bootstrap;07.01.2021;XhmikosR;bootstrap/site/assets/js/application.js
bootstrap;07.01.2021;XhmikosR;bootstrap/site/assets/scss/docs.scss
bootstrap;07.01.2021;Mark Otto;bootstrap/site/content/docs/5.0/customize/options.md
bootstrap;07.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;07.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;07.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;07.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;07.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;07.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;07.01.2021;Rohit Sharma;bootstrap/js/src/scrollspy.js
bootstrap;07.01.2021;Florian Lacreuse;bootstrap/site/content/docs/5.0/components/navbar.md
bootstrap;06.01.2021;Gaël Poupard;bootstrap/scss/helpers/_ratio.scss
bootstrap;06.01.2021;Gaël Poupard;bootstrap/site/assets/scss/_component-examples.scss
bootstrap;06.01.2021;Gaël Poupard;bootstrap/site/content/docs/5.0/helpers/ratio.md
bootstrap;06.01.2021;Gaël Poupard;bootstrap/site/content/docs/5.0/migration.md
bootstrap;06.01.2021;Patrick H. Lauke;bootstrap/site/content/docs/5.0/components/carousel.md
bootstrap;05.01.2021;Jonathan;bootstrap/site/content/docs/5.0/examples/carousel-rtl/index.html
bootstrap;05.01.2021;Jonathan;bootstrap/site/content/docs/5.0/examples/carousel/index.html
bootstrap;05.01.2021;Jonathan;bootstrap/site/content/docs/5.0/examples/pricing/index.html
bootstrap;05.01.2021;Jonathan;bootstrap/site/content/docs/5.0/examples/product/index.html
bootstrap;05.01.2021;Jonathan;bootstrap/site/content/docs/5.0/examples/sign-in/index.html
bootstrap;05.01.2021;Patrick H. Lauke;bootstrap/scss/_reboot.scss
bootstrap;06.01.2021;Théophile Helleboid - chtitux;bootstrap/site/content/docs/5.0/examples/carousel-rtl/index.html
bootstrap;06.01.2021;Théophile Helleboid - chtitux;bootstrap/site/content/docs/5.0/examples/carousel/index.html
bootstrap;05.01.2021;Mark Otto;bootstrap/site/content/docs/5.0/utilities/api.md
bootstrap;05.01.2021;Patrick H. Lauke;bootstrap/site/content/docs/5.0/components/navs-tabs.md
bootstrap;05.01.2021;XhmikosR;bootstrap/.github/workflows/browserstack.yml
bootstrap;05.01.2021;XhmikosR;bootstrap/.github/workflows/bundlewatch.yml
bootstrap;05.01.2021;XhmikosR;bootstrap/.github/workflows/css.yml
bootstrap;05.01.2021;XhmikosR;bootstrap/.github/workflows/docs.yml
bootstrap;05.01.2021;XhmikosR;bootstrap/.github/workflows/js.yml
bootstrap;05.01.2021;XhmikosR;bootstrap/.github/workflows/lint.yml
bootstrap;05.01.2021;XhmikosR;bootstrap/.github/workflows/node-sass.yml
bootstrap;05.01.2021;XhmikosR;bootstrap/package-lock.json
bootstrap;05.01.2021;Patrick H. Lauke;bootstrap/site/content/docs/5.0/components/collapse.md
bootstrap;05.01.2021;XhmikosR;bootstrap/.github/dependabot.yml
bootstrap;05.01.2021;XhmikosR;bootstrap/.github/dependabot.yml
bootstrap;05.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;05.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;05.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;05.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;05.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;05.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;05.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;05.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;05.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;05.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;05.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;05.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;05.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;05.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;05.01.2021;dependabot[bot];bootstrap/package-lock.json
bootstrap;05.01.2021;dependabot[bot];bootstrap/package.json
bootstrap;30.12.2022;Patrick H. Lauke;bootstrap/site/content/docs/5.3/components/accordion.md
bootstrap;30.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/helpers/focus-ring.md
bootstrap;29.12.2022;Mark Otto;bootstrap/.bundlewatch.config.json
bootstrap;29.12.2022;Mark Otto;bootstrap/scss/_helpers.scss
bootstrap;29.12.2022;Mark Otto;bootstrap/scss/_nav.scss
bootstrap;29.12.2022;Mark Otto;bootstrap/scss/_root.scss
bootstrap;29.12.2022;Mark Otto;bootstrap/scss/_utilities.scss
bootstrap;29.12.2022;Mark Otto;bootstrap/scss/_variables.scss
bootstrap;29.12.2022;Mark Otto;bootstrap/scss/helpers/_focus-ring.scss
bootstrap;29.12.2022;Mark Otto;bootstrap/site/assets/scss/_component-examples.scss
bootstrap;29.12.2022;Mark Otto;bootstrap/site/content/docs/5.3/customize/css-variables.md
bootstrap;29.12.2022;Mark Otto;bootstrap/site/content/docs/5.3/helpers/focus-ring.md
bootstrap;29.12.2022;Mark Otto;bootstrap/site/data/sidebar.yml
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/assets/scss/_callouts.scss
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/assets/scss/_variables.scss
bootstrap;29.12.2022;Mark Otto;bootstrap/scss/_navbar.scss
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/components/button-group.md
bootstrap;29.12.2022;Julien Déramond;bootstrap/package-lock.json
bootstrap;29.12.2022;Julien Déramond;bootstrap/package.json
bootstrap;29.12.2022;Julien Déramond;bootstrap/scss/tests/sass-true/runner.js
bootstrap;29.12.2022;Mark Otto;bootstrap/scss/_variables.scss
bootstrap;29.12.2022;Mark Otto;bootstrap/site/assets/scss/_callouts.scss
bootstrap;29.12.2022;Mark Otto;bootstrap/site/layouts/_default/docs.html
bootstrap;29.12.2022;GeoSot;bootstrap/site/assets/scss/_syntax.scss
bootstrap;29.12.2022;GeoSot;bootstrap/site/assets/scss/_toc.scss
bootstrap;29.12.2022;GeoSot;bootstrap/site/assets/scss/_variables.scss
bootstrap;29.12.2022;GeoSot;bootstrap/site/layouts/_default/docs.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/album-rtl/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/album/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/blog-rtl/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/blog/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/cheatsheet-rtl/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/cheatsheet/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/checkout-rtl/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/checkout/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/dashboard-rtl/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/dashboard/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/dropdowns/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/headers/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/heroes/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/jumbotron/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/list-groups/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/navbar-bottom/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/navbar-fixed/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/navbar-static/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/navbars-offcanvas/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/navbars/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/offcanvas-navbar/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/product/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/sidebars/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/sticky-footer-navbar/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/sticky-footer/index.html
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/helpers/stretched-link.md
bootstrap;29.12.2022;Julien Déramond;bootstrap/site/layouts/_default/examples.html
bootstrap;28.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/customize/css-variables.md
bootstrap;28.12.2022;Mark Otto;bootstrap/.bundlewatch.config.json
bootstrap;28.12.2022;Mark Otto;bootstrap/scss/_nav.scss
bootstrap;28.12.2022;Mark Otto;bootstrap/scss/_variables.scss
bootstrap;28.12.2022;Mark Otto;bootstrap/site/content/docs/5.3/components/navs-tabs.md
bootstrap;28.12.2022;XhmikosR;bootstrap/.github/workflows/scorecards.yml
bootstrap;28.12.2022;XhmikosR;bootstrap/README.md
bootstrap;28.12.2022;dependabot[bot];bootstrap/.github/workflows/scorecards.yml
bootstrap;28.12.2022;dependabot[bot];bootstrap/package-lock.json
bootstrap;28.12.2022;dependabot[bot];bootstrap/package.json
bootstrap;28.12.2022;dependabot[bot];bootstrap/package-lock.json
bootstrap;28.12.2022;dependabot[bot];bootstrap/package.json
bootstrap;29.12.2022;Ben Koshy;bootstrap/site/content/docs/5.3/utilities/flex.md
bootstrap;28.12.2022;Hannah Issermann;bootstrap/site/content/docs/5.3/forms/input-group.md
bootstrap;28.12.2022;Hannah Issermann;bootstrap/site/content/docs/5.3/forms/overview.md
bootstrap;27.12.2022;Mark Otto;bootstrap/scss/_root.scss
bootstrap;28.12.2022;Teaca-Sebastian;bootstrap/site/content/docs/5.3/components/navbar.md
bootstrap;28.12.2022;Julien Déramond;bootstrap/site/assets/scss/_search.scss
bootstrap;28.12.2022;Julien Déramond;bootstrap/site/assets/scss/_variables.scss
bootstrap;27.12.2022;Patrick H. Lauke;bootstrap/scss/_functions.scss
bootstrap;31.10.2022;Julien Déramond;bootstrap/site/content/docs/5.3/getting-started/parcel.md
bootstrap;31.10.2022;Julien Déramond;bootstrap/site/content/docs/5.3/getting-started/vite.md
bootstrap;31.10.2022;Julien Déramond;bootstrap/site/content/docs/5.3/getting-started/webpack.md
bootstrap;26.12.2022;Mark Otto;bootstrap/site/assets/scss/_buttons.scss
bootstrap;26.12.2022;Mark Otto;bootstrap/site/assets/scss/_masthead.scss
bootstrap;26.12.2022;Mark Otto;bootstrap/site/content/docs/5.3/examples/_index.md
bootstrap;26.12.2022;Mark Dumay;bootstrap/scss/_variables.scss
bootstrap;07.12.2022;Julien Déramond;bootstrap/site/layouts/partials/home/masthead.html
bootstrap;26.12.2022;Patrick H. Lauke;bootstrap/site/content/docs/5.3/examples/cheatsheet-rtl/index.html
bootstrap;26.12.2022;Patrick H. Lauke;bootstrap/site/content/docs/5.3/examples/cheatsheet/index.html
bootstrap;25.12.2022;XhmikosR;bootstrap/site/layouts/partials/social.html
bootstrap;25.12.2022;XhmikosR;bootstrap/scss/tests/jasmine.js
bootstrap;25.12.2022;XhmikosR;bootstrap/scss/tests/sass-true/register.js
bootstrap;25.12.2022;XhmikosR;bootstrap/scss/tests/sass-true/runner.js
bootstrap;25.12.2022;XhmikosR;bootstrap/package.json
bootstrap;25.12.2022;XhmikosR;bootstrap/.github/workflows/css.yml
bootstrap;25.12.2022;XhmikosR;bootstrap/package-lock.json
bootstrap;25.12.2022;XhmikosR;bootstrap/package.json
bootstrap;25.12.2022;dependabot[bot];bootstrap/package-lock.json
bootstrap;22.12.2022;Julien Déramond;bootstrap/site/content/docs/5.3/examples/dropdowns/index.html
bootstrap;24.12.2022;Romaric Pascal;bootstrap/.github/workflows/css.yml
bootstrap;24.12.2022;Romaric Pascal;bootstrap/.stylelintrc
bootstrap;24.12.2022;Romaric Pascal;bootstrap/package-lock.json
bootstrap;24.12.2022;Romaric Pascal;bootstrap/package.json
bootstrap;24.12.2022;Romaric Pascal;bootstrap/scss/mixins/_utilities.scss
bootstrap;24.12.2022;Romaric Pascal;bootstrap/scss/tests/jasmine.js
bootstrap;24.12.2022;Romaric Pascal;bootstrap/scss/tests/mixins/_color-modes.test.scss
bootstrap;24.12.2022;Romaric Pascal;bootstrap/scss/tests/mixins/_utilities.test.scss
bootstrap;24.12.2022;Romaric Pascal;bootstrap/scss/tests/sass-true/register.js
bootstrap;24.12.2022;Romaric Pascal;bootstrap/scss/tests/sass-true/runner.js
bootstrap;24.12.2022;Romaric Pascal;bootstrap/scss/tests/utilities/_api.test.scss
bootstrap;24.12.2022;XhmikosR;bootstrap/README.md
bootstrap;24.12.2022;XhmikosR;bootstrap/config.yml
bootstrap;24.12.2022;XhmikosR;bootstrap/dist/css/bootstrap-grid.css
